#     Source : patch out
#     Faces  : 80
#     Area   : 4.00000000e+01
#          Time	sum(phi)
7.79000000e+01	4.00000000e+01
7.79500000e+01	4.00000000e+01
7.80000000e+01	4.00000000e+01
7.80500000e+01	4.00000000e+01
7.81000000e+01	4.00000000e+01
7.81500000e+01	4.00000000e+01
7.82000000e+01	4.00000000e+01
7.82500000e+01	4.00000000e+01
7.83000000e+01	4.00000000e+01
7.83500000e+01	4.00000000e+01
7.84000000e+01	4.00000000e+01
7.84500000e+01	4.00000000e+01
7.85000000e+01	4.00000000e+01
7.85500000e+01	4.00000000e+01
7.86000000e+01	4.00000000e+01
7.86500000e+01	4.00000000e+01
7.87000000e+01	4.00000000e+01
7.87500000e+01	4.00000000e+01
7.88000000e+01	4.00000000e+01
7.88500000e+01	4.00000000e+01
7.89000000e+01	4.00000000e+01
7.89500000e+01	4.00000000e+01
7.90000000e+01	4.00000000e+01
7.90500000e+01	4.00000000e+01
7.91000000e+01	4.00000000e+01
7.91500000e+01	4.00000000e+01
7.92000000e+01	4.00000000e+01
7.92500000e+01	4.00000000e+01
7.93000000e+01	4.00000000e+01
7.93500000e+01	4.00000000e+01
7.94000000e+01	4.00000000e+01
7.94500000e+01	4.00000000e+01
7.95000000e+01	4.00000000e+01
7.95500000e+01	4.00000000e+01
7.96000000e+01	4.00000000e+01
7.96500000e+01	4.00000000e+01
7.97000000e+01	4.00000000e+01
7.97500000e+01	4.00000000e+01
7.98000000e+01	4.00000000e+01
7.98500000e+01	4.00000000e+01
7.99000000e+01	4.00000000e+01
7.99500000e+01	4.00000000e+01
8.00000000e+01	4.00000000e+01
8.00500000e+01	4.00000000e+01
8.01000000e+01	4.00000000e+01
8.01500000e+01	4.00000000e+01
8.02000000e+01	4.00000000e+01
8.02500000e+01	4.00000000e+01
8.03000000e+01	4.00000000e+01
8.03500000e+01	4.00000000e+01
8.04000000e+01	4.00000000e+01
8.04500000e+01	4.00000000e+01
8.05000000e+01	4.00000000e+01
8.05500000e+01	4.00000000e+01
8.06000000e+01	4.00000000e+01
8.06500000e+01	4.00000000e+01
8.07000000e+01	4.00000000e+01
8.07500000e+01	4.00000000e+01
8.08000000e+01	4.00000000e+01
8.08500000e+01	4.00000000e+01
8.09000000e+01	4.00000000e+01
8.09500000e+01	4.00000000e+01
8.10000000e+01	4.00000000e+01
8.10500000e+01	4.00000000e+01
8.11000000e+01	4.00000000e+01
8.11500000e+01	4.00000000e+01
8.12000000e+01	4.00000000e+01
8.12500000e+01	4.00000000e+01
8.13000000e+01	4.00000000e+01
8.13500000e+01	4.00000000e+01
8.14000000e+01	4.00000000e+01
8.14500000e+01	4.00000000e+01
8.15000000e+01	4.00000000e+01
8.15500000e+01	4.00000000e+01
8.16000000e+01	4.00000000e+01
8.16500000e+01	4.00000000e+01
8.17000000e+01	4.00000000e+01
8.17500000e+01	4.00000000e+01
8.18000000e+01	4.00000000e+01
8.18500000e+01	4.00000000e+01
8.19000000e+01	4.00000000e+01
8.19500000e+01	4.00000000e+01
8.20000000e+01	4.00000000e+01
8.20500000e+01	4.00000000e+01
8.21000000e+01	4.00000000e+01
8.21500000e+01	4.00000000e+01
8.22000000e+01	4.00000000e+01
8.22500000e+01	4.00000000e+01
8.23000000e+01	4.00000000e+01
8.23500000e+01	4.00000000e+01
8.24000000e+01	4.00000000e+01
8.24500000e+01	4.00000000e+01
8.25000000e+01	4.00000000e+01
8.25500000e+01	4.00000000e+01
8.26000000e+01	4.00000000e+01
8.26500000e+01	4.00000000e+01
8.27000000e+01	4.00000000e+01
8.27500000e+01	4.00000000e+01
8.28000000e+01	4.00000000e+01
8.28500000e+01	4.00000000e+01
8.29000000e+01	4.00000000e+01
8.29500000e+01	4.00000000e+01
8.30000000e+01	4.00000000e+01
8.30500000e+01	4.00000000e+01
8.31000000e+01	4.00000000e+01
8.31500000e+01	4.00000000e+01
8.32000000e+01	4.00000000e+01
8.32500000e+01	4.00000000e+01
8.33000000e+01	4.00000000e+01
8.33500000e+01	4.00000000e+01
8.34000000e+01	4.00000000e+01
8.34500000e+01	4.00000000e+01
8.35000000e+01	4.00000000e+01
8.35500000e+01	4.00000000e+01
8.36000000e+01	4.00000000e+01
8.36500000e+01	4.00000000e+01
8.37000000e+01	4.00000000e+01
8.37500000e+01	4.00000000e+01
8.38000000e+01	4.00000000e+01
8.38500000e+01	4.00000000e+01
8.39000000e+01	4.00000000e+01
8.39500000e+01	4.00000000e+01
8.40000000e+01	4.00000000e+01
8.40500000e+01	4.00000000e+01
8.41000000e+01	4.00000000e+01
8.41500000e+01	4.00000000e+01
8.42000000e+01	4.00000000e+01
8.42500000e+01	4.00000000e+01
8.43000000e+01	4.00000000e+01
8.43500000e+01	4.00000000e+01
8.44000000e+01	4.00000000e+01
8.44500000e+01	4.00000000e+01
8.45000000e+01	4.00000000e+01
8.45500000e+01	4.00000000e+01
8.46000000e+01	4.00000000e+01
8.46500000e+01	4.00000000e+01
8.47000000e+01	4.00000000e+01
8.47500000e+01	4.00000000e+01
8.48000000e+01	4.00000000e+01
8.48500000e+01	4.00000000e+01
8.49000000e+01	4.00000000e+01
8.49500000e+01	4.00000000e+01
8.50000000e+01	4.00000000e+01
8.50500000e+01	4.00000000e+01
8.51000000e+01	4.00000000e+01
8.51500000e+01	4.00000000e+01
8.52000000e+01	4.00000000e+01
8.52500000e+01	4.00000000e+01
8.53000000e+01	4.00000000e+01
8.53500000e+01	4.00000000e+01
8.54000000e+01	4.00000000e+01
8.54500000e+01	4.00000000e+01
8.55000000e+01	4.00000000e+01
8.55500000e+01	4.00000000e+01
8.56000000e+01	4.00000000e+01
8.56500000e+01	4.00000000e+01
8.57000000e+01	4.00000000e+01
8.57500000e+01	4.00000000e+01
8.58000000e+01	4.00000000e+01
8.58500000e+01	4.00000000e+01
8.59000000e+01	4.00000000e+01
8.59500000e+01	4.00000000e+01
8.60000000e+01	4.00000000e+01
8.60500000e+01	4.00000000e+01
8.61000000e+01	4.00000000e+01
8.61500000e+01	4.00000000e+01
8.62000000e+01	4.00000000e+01
8.62500000e+01	4.00000000e+01
8.63000000e+01	4.00000000e+01
8.63500000e+01	4.00000000e+01
8.64000000e+01	4.00000000e+01
8.64500000e+01	4.00000000e+01
8.65000000e+01	4.00000000e+01
8.65500000e+01	4.00000000e+01
8.66000000e+01	4.00000000e+01
8.66500000e+01	4.00000000e+01
8.67000000e+01	4.00000000e+01
8.67500000e+01	4.00000000e+01
8.68000000e+01	4.00000000e+01
8.68500000e+01	4.00000000e+01
8.69000000e+01	4.00000000e+01
8.69500000e+01	4.00000000e+01
8.70000000e+01	4.00000000e+01
8.70500000e+01	4.00000000e+01
8.71000000e+01	4.00000000e+01
8.71500000e+01	4.00000000e+01
8.72000000e+01	4.00000000e+01
8.72500000e+01	4.00000000e+01
8.73000000e+01	4.00000000e+01
8.73500000e+01	4.00000000e+01
8.74000000e+01	4.00000000e+01
8.74500000e+01	4.00000000e+01
8.75000000e+01	4.00000000e+01
8.75500000e+01	4.00000000e+01
8.76000000e+01	4.00000000e+01
8.76500000e+01	4.00000000e+01
8.77000000e+01	4.00000000e+01
8.77500000e+01	4.00000000e+01
8.78000000e+01	4.00000000e+01
8.78500000e+01	4.00000000e+01
8.79000000e+01	4.00000000e+01
8.79500000e+01	4.00000000e+01
8.80000000e+01	4.00000000e+01
8.80500000e+01	4.00000000e+01
8.81000000e+01	4.00000000e+01
8.81500000e+01	4.00000000e+01
8.82000000e+01	4.00000000e+01
8.82500000e+01	4.00000000e+01
8.83000000e+01	4.00000000e+01
8.83500000e+01	4.00000000e+01
8.84000000e+01	4.00000000e+01
8.84500000e+01	4.00000000e+01
8.85000000e+01	4.00000000e+01
8.85500000e+01	4.00000000e+01
8.86000000e+01	4.00000000e+01
8.86500000e+01	4.00000000e+01
8.87000000e+01	4.00000000e+01
8.87500000e+01	4.00000000e+01
8.88000000e+01	4.00000000e+01
8.88500000e+01	4.00000000e+01
8.89000000e+01	4.00000000e+01
8.89500000e+01	4.00000000e+01
8.90000000e+01	4.00000000e+01
8.90500000e+01	4.00000000e+01
8.91000000e+01	4.00000000e+01
8.91500000e+01	4.00000000e+01
8.92000000e+01	4.00000000e+01
8.92500000e+01	4.00000000e+01
8.93000000e+01	4.00000000e+01
8.93500000e+01	4.00000000e+01
8.94000000e+01	4.00000000e+01
8.94500000e+01	4.00000000e+01
8.95000000e+01	4.00000000e+01
8.95500000e+01	4.00000000e+01
8.96000000e+01	4.00000000e+01
8.96500000e+01	4.00000000e+01
8.97000000e+01	4.00000000e+01
8.97500000e+01	4.00000000e+01
8.98000000e+01	4.00000000e+01
8.98500000e+01	4.00000000e+01
8.99000000e+01	4.00000000e+01
8.99500000e+01	4.00000000e+01
9.00000000e+01	4.00000000e+01
9.00500000e+01	4.00000000e+01
9.01000000e+01	4.00000000e+01
9.01500000e+01	4.00000000e+01
9.02000000e+01	4.00000000e+01
9.02500000e+01	4.00000000e+01
9.03000000e+01	4.00000000e+01
9.03500000e+01	4.00000000e+01
9.04000000e+01	4.00000000e+01
9.04500000e+01	4.00000000e+01
9.05000000e+01	4.00000000e+01
9.05500000e+01	4.00000000e+01
9.06000000e+01	4.00000000e+01
9.06500000e+01	4.00000000e+01
9.07000000e+01	4.00000000e+01
9.07500000e+01	4.00000000e+01
9.08000000e+01	4.00000000e+01
9.08500000e+01	4.00000000e+01
9.09000000e+01	4.00000000e+01
9.09500000e+01	4.00000000e+01
9.10000000e+01	4.00000000e+01
9.10500000e+01	4.00000000e+01
9.11000000e+01	4.00000000e+01
9.11500000e+01	4.00000000e+01
9.12000000e+01	4.00000000e+01
9.12500000e+01	4.00000000e+01
9.13000000e+01	4.00000000e+01
9.13500000e+01	4.00000000e+01
9.14000000e+01	4.00000000e+01
9.14500000e+01	4.00000000e+01
9.15000000e+01	4.00000000e+01
9.15500000e+01	4.00000000e+01
9.16000000e+01	4.00000000e+01
9.16500000e+01	4.00000000e+01
9.17000000e+01	4.00000000e+01
9.17500000e+01	4.00000000e+01
9.18000000e+01	4.00000000e+01
9.18500000e+01	4.00000000e+01
9.19000000e+01	4.00000000e+01
9.19500000e+01	4.00000000e+01
9.20000000e+01	4.00000000e+01
9.20500000e+01	4.00000000e+01
9.21000000e+01	4.00000000e+01
9.21500000e+01	4.00000000e+01
9.22000000e+01	4.00000000e+01
9.22500000e+01	4.00000000e+01
9.23000000e+01	4.00000000e+01
9.23500000e+01	4.00000000e+01
9.24000000e+01	4.00000000e+01
9.24500000e+01	4.00000000e+01
9.25000000e+01	4.00000000e+01
9.25500000e+01	4.00000000e+01
9.26000000e+01	4.00000000e+01
9.26500000e+01	4.00000000e+01
9.27000000e+01	4.00000000e+01
9.27500000e+01	4.00000000e+01
9.28000000e+01	4.00000000e+01
9.28500000e+01	4.00000000e+01
9.29000000e+01	4.00000000e+01
9.29500000e+01	4.00000000e+01
9.30000000e+01	4.00000000e+01
9.30500000e+01	4.00000000e+01
9.31000000e+01	4.00000000e+01
9.31500000e+01	4.00000000e+01
9.32000000e+01	4.00000000e+01
9.32500000e+01	4.00000000e+01
9.33000000e+01	4.00000000e+01
9.33500000e+01	4.00000000e+01
9.34000000e+01	4.00000000e+01
9.34500000e+01	4.00000000e+01
9.35000000e+01	4.00000000e+01
9.35500000e+01	4.00000000e+01
9.36000000e+01	4.00000000e+01
9.36500000e+01	4.00000000e+01
9.37000000e+01	4.00000000e+01
9.37500000e+01	4.00000000e+01
9.38000000e+01	4.00000000e+01
9.38500000e+01	4.00000000e+01
9.39000000e+01	4.00000000e+01
9.39500000e+01	4.00000000e+01
9.40000000e+01	4.00000000e+01
9.40500000e+01	4.00000000e+01
9.41000000e+01	4.00000000e+01
9.41500000e+01	4.00000000e+01
9.42000000e+01	4.00000000e+01
9.42500000e+01	4.00000000e+01
9.43000000e+01	4.00000000e+01
9.43500000e+01	4.00000000e+01
9.44000000e+01	4.00000000e+01
9.44500000e+01	4.00000000e+01
9.45000000e+01	4.00000000e+01
9.45500000e+01	4.00000000e+01
9.46000000e+01	4.00000000e+01
9.46500000e+01	4.00000000e+01
9.47000000e+01	4.00000000e+01
9.47500000e+01	4.00000000e+01
9.48000000e+01	4.00000000e+01
9.48500000e+01	4.00000000e+01
9.49000000e+01	4.00000000e+01
9.49500000e+01	4.00000000e+01
9.50000000e+01	4.00000000e+01
9.50500000e+01	4.00000000e+01
9.51000000e+01	4.00000000e+01
9.51500000e+01	4.00000000e+01
9.52000000e+01	4.00000000e+01
9.52500000e+01	4.00000000e+01
9.53000000e+01	4.00000000e+01
9.53500000e+01	4.00000000e+01
9.54000000e+01	4.00000000e+01
9.54500000e+01	4.00000000e+01
9.55000000e+01	4.00000000e+01
9.55500000e+01	4.00000000e+01
9.56000000e+01	4.00000000e+01
9.56500000e+01	4.00000000e+01
9.57000000e+01	4.00000000e+01
9.57500000e+01	4.00000000e+01
9.58000000e+01	4.00000000e+01
9.58500000e+01	4.00000000e+01
9.59000000e+01	4.00000000e+01
9.59500000e+01	4.00000000e+01
9.60000000e+01	4.00000000e+01
9.60500000e+01	4.00000000e+01
9.61000000e+01	4.00000000e+01
9.61500000e+01	4.00000000e+01
9.62000000e+01	4.00000000e+01
9.62500000e+01	4.00000000e+01
9.63000000e+01	4.00000000e+01
9.63500000e+01	4.00000000e+01
9.64000000e+01	4.00000000e+01
9.64500000e+01	4.00000000e+01
9.65000000e+01	4.00000000e+01
9.65500000e+01	4.00000000e+01
9.66000000e+01	4.00000000e+01
9.66500000e+01	4.00000000e+01
9.67000000e+01	4.00000000e+01
9.67500000e+01	4.00000000e+01
9.68000000e+01	4.00000000e+01
9.68500000e+01	4.00000000e+01
9.69000000e+01	4.00000000e+01
9.69500000e+01	4.00000000e+01
9.70000000e+01	4.00000000e+01
9.70500000e+01	4.00000000e+01
9.71000000e+01	4.00000000e+01
9.71500000e+01	4.00000000e+01
9.72000000e+01	4.00000000e+01
9.72500000e+01	4.00000000e+01
9.73000000e+01	4.00000000e+01
9.73500000e+01	4.00000000e+01
9.74000000e+01	4.00000000e+01
9.74500000e+01	4.00000000e+01
9.75000000e+01	4.00000000e+01
9.75500000e+01	4.00000000e+01
9.76000000e+01	4.00000000e+01
9.76500000e+01	4.00000000e+01
9.77000000e+01	4.00000000e+01
9.77500000e+01	4.00000000e+01
9.78000000e+01	4.00000000e+01
9.78500000e+01	4.00000000e+01
9.79000000e+01	4.00000000e+01
9.79500000e+01	4.00000000e+01
9.80000000e+01	4.00000000e+01
9.80500000e+01	4.00000000e+01
9.81000000e+01	4.00000000e+01
9.81500000e+01	4.00000000e+01
9.82000000e+01	4.00000000e+01
9.82500000e+01	4.00000000e+01
9.83000000e+01	4.00000000e+01
9.83500000e+01	4.00000000e+01
9.84000000e+01	4.00000000e+01
9.84500000e+01	4.00000000e+01
9.85000000e+01	4.00000000e+01
9.85500000e+01	4.00000000e+01
9.86000000e+01	4.00000000e+01
9.86500000e+01	4.00000000e+01
9.87000000e+01	4.00000000e+01
9.87500000e+01	4.00000000e+01
9.88000000e+01	4.00000000e+01
9.88500000e+01	4.00000000e+01
9.89000000e+01	4.00000000e+01
9.89500000e+01	4.00000000e+01
9.90000000e+01	4.00000000e+01
9.90500000e+01	4.00000000e+01
9.91000000e+01	4.00000000e+01
9.91500000e+01	4.00000000e+01
9.92000000e+01	4.00000000e+01
9.92500000e+01	4.00000000e+01
9.93000000e+01	4.00000000e+01
9.93500000e+01	4.00000000e+01
9.94000000e+01	4.00000000e+01
9.94500000e+01	4.00000000e+01
9.95000000e+01	4.00000000e+01
9.95500000e+01	4.00000000e+01
9.96000000e+01	4.00000000e+01
9.96500000e+01	4.00000000e+01
9.97000000e+01	4.00000000e+01
9.97500000e+01	4.00000000e+01
9.98000000e+01	4.00000000e+01
9.98500000e+01	4.00000000e+01
9.99000000e+01	4.00000000e+01
9.99500000e+01	4.00000000e+01
1.00000000e+02	4.00000000e+01
1.00050000e+02	4.00000000e+01
1.00100000e+02	4.00000000e+01
1.00150000e+02	4.00000000e+01
1.00200000e+02	4.00000000e+01
1.00250000e+02	4.00000000e+01
1.00300000e+02	4.00000000e+01
1.00350000e+02	4.00000000e+01
1.00400000e+02	4.00000000e+01
1.00450000e+02	4.00000000e+01
1.00500000e+02	4.00000000e+01
1.00550000e+02	4.00000000e+01
1.00600000e+02	4.00000000e+01
1.00650000e+02	4.00000000e+01
1.00700000e+02	4.00000000e+01
1.00750000e+02	4.00000000e+01
1.00800000e+02	4.00000000e+01
1.00850000e+02	4.00000000e+01
1.00900000e+02	4.00000000e+01
1.00950000e+02	4.00000000e+01
1.01000000e+02	4.00000000e+01
1.01050000e+02	4.00000000e+01
1.01100000e+02	4.00000000e+01
1.01150000e+02	4.00000000e+01
1.01200000e+02	4.00000000e+01
1.01250000e+02	4.00000000e+01
1.01300000e+02	4.00000000e+01
1.01350000e+02	4.00000000e+01
1.01400000e+02	4.00000000e+01
1.01450000e+02	4.00000000e+01
1.01500000e+02	4.00000000e+01
1.01550000e+02	4.00000000e+01
1.01600000e+02	4.00000000e+01
1.01650000e+02	4.00000000e+01
1.01700000e+02	4.00000000e+01
1.01750000e+02	4.00000000e+01
1.01800000e+02	4.00000000e+01
1.01850000e+02	4.00000000e+01
1.01900000e+02	4.00000000e+01
1.01950000e+02	4.00000000e+01
1.02000000e+02	4.00000000e+01
1.02050000e+02	4.00000000e+01
1.02100000e+02	4.00000000e+01
1.02150000e+02	4.00000000e+01
1.02200000e+02	4.00000000e+01
1.02250000e+02	4.00000000e+01
1.02300000e+02	4.00000000e+01
1.02350000e+02	4.00000000e+01
1.02400000e+02	4.00000000e+01
1.02450000e+02	4.00000000e+01
1.02500000e+02	4.00000000e+01
1.02550000e+02	4.00000000e+01
1.02600000e+02	4.00000000e+01
1.02650000e+02	4.00000000e+01
1.02700000e+02	4.00000000e+01
1.02750000e+02	4.00000000e+01
1.02800000e+02	4.00000000e+01
1.02850000e+02	4.00000000e+01
1.02900000e+02	4.00000000e+01
1.02950000e+02	4.00000000e+01
1.03000000e+02	4.00000000e+01
1.03050000e+02	4.00000000e+01
1.03100000e+02	4.00000000e+01
1.03150000e+02	4.00000000e+01
1.03200000e+02	4.00000000e+01
1.03250000e+02	4.00000000e+01
1.03300000e+02	4.00000000e+01
1.03350000e+02	4.00000000e+01
1.03400000e+02	4.00000000e+01
1.03450000e+02	4.00000000e+01
1.03500000e+02	4.00000000e+01
1.03550000e+02	4.00000000e+01
1.03600000e+02	4.00000000e+01
1.03650000e+02	4.00000000e+01
1.03700000e+02	4.00000000e+01
1.03750000e+02	4.00000000e+01
1.03800000e+02	4.00000000e+01
1.03850000e+02	4.00000000e+01
1.03900000e+02	4.00000000e+01
1.03950000e+02	4.00000000e+01
1.04000000e+02	4.00000000e+01
1.04050000e+02	4.00000000e+01
1.04100000e+02	4.00000000e+01
1.04150000e+02	4.00000000e+01
1.04200000e+02	4.00000000e+01
1.04250000e+02	4.00000000e+01
1.04300000e+02	4.00000000e+01
1.04350000e+02	4.00000000e+01
1.04400000e+02	4.00000000e+01
1.04450000e+02	4.00000000e+01
1.04500000e+02	4.00000000e+01
1.04550000e+02	4.00000000e+01
1.04600000e+02	4.00000000e+01
1.04650000e+02	4.00000000e+01
1.04700000e+02	4.00000000e+01
1.04750000e+02	4.00000000e+01
1.04800000e+02	4.00000000e+01
1.04850000e+02	4.00000000e+01
1.04900000e+02	4.00000000e+01
1.04950000e+02	4.00000000e+01
1.05000000e+02	4.00000000e+01
1.05050000e+02	4.00000000e+01
1.05100000e+02	4.00000000e+01
1.05150000e+02	4.00000000e+01
1.05200000e+02	4.00000000e+01
1.05250000e+02	4.00000000e+01
1.05300000e+02	4.00000000e+01
1.05350000e+02	4.00000000e+01
1.05400000e+02	4.00000000e+01
1.05450000e+02	4.00000000e+01
1.05500000e+02	4.00000000e+01
1.05550000e+02	4.00000000e+01
1.05600000e+02	4.00000000e+01
1.05650000e+02	4.00000000e+01
1.05700000e+02	4.00000000e+01
1.05750000e+02	4.00000000e+01
1.05800000e+02	4.00000000e+01
1.05850000e+02	4.00000000e+01
1.05900000e+02	4.00000000e+01
1.05950000e+02	4.00000000e+01
1.06000000e+02	4.00000000e+01
1.06050000e+02	4.00000000e+01
1.06100000e+02	4.00000000e+01
1.06150000e+02	4.00000000e+01
1.06200000e+02	4.00000000e+01
1.06250000e+02	4.00000000e+01
1.06300000e+02	4.00000000e+01
1.06350000e+02	4.00000000e+01
1.06400000e+02	4.00000000e+01
1.06450000e+02	4.00000000e+01
1.06500000e+02	4.00000000e+01
1.06550000e+02	4.00000000e+01
1.06600000e+02	4.00000000e+01
1.06650000e+02	4.00000000e+01
1.06700000e+02	4.00000000e+01
1.06750000e+02	4.00000000e+01
1.06800000e+02	4.00000000e+01
1.06850000e+02	4.00000000e+01
1.06900000e+02	4.00000000e+01
1.06950000e+02	4.00000000e+01
1.07000000e+02	4.00000000e+01
1.07050000e+02	4.00000000e+01
1.07100000e+02	4.00000000e+01
1.07150000e+02	4.00000000e+01
1.07200000e+02	4.00000000e+01
1.07250000e+02	4.00000000e+01
1.07300000e+02	4.00000000e+01
1.07350000e+02	4.00000000e+01
1.07400000e+02	4.00000000e+01
1.07450000e+02	4.00000000e+01
1.07500000e+02	4.00000000e+01
1.07550000e+02	4.00000000e+01
1.07600000e+02	4.00000000e+01
1.07650000e+02	4.00000000e+01
1.07700000e+02	4.00000000e+01
1.07750000e+02	4.00000000e+01
1.07800000e+02	4.00000000e+01
1.07850000e+02	4.00000000e+01
1.07900000e+02	4.00000000e+01
1.07950000e+02	4.00000000e+01
1.08000000e+02	4.00000000e+01
1.08050000e+02	4.00000000e+01
1.08100000e+02	4.00000000e+01
1.08150000e+02	4.00000000e+01
1.08200000e+02	4.00000000e+01
1.08250000e+02	4.00000000e+01
1.08300000e+02	4.00000000e+01
1.08350000e+02	4.00000000e+01
1.08400000e+02	4.00000000e+01
1.08450000e+02	4.00000000e+01
1.08500000e+02	4.00000000e+01
1.08550000e+02	4.00000000e+01
1.08600000e+02	4.00000000e+01
1.08650000e+02	4.00000000e+01
1.08700000e+02	4.00000000e+01
1.08750000e+02	4.00000000e+01
1.08800000e+02	4.00000000e+01
1.08850000e+02	4.00000000e+01
1.08900000e+02	4.00000000e+01
1.08950000e+02	4.00000000e+01
1.09000000e+02	4.00000000e+01
1.09050000e+02	4.00000000e+01
1.09100000e+02	4.00000000e+01
1.09150000e+02	4.00000000e+01
1.09200000e+02	4.00000000e+01
1.09250000e+02	4.00000000e+01
1.09300000e+02	4.00000000e+01
1.09350000e+02	4.00000000e+01
1.09400000e+02	4.00000000e+01
1.09450000e+02	4.00000000e+01
1.09500000e+02	4.00000000e+01
1.09550000e+02	4.00000000e+01
1.09600000e+02	4.00000000e+01
1.09650000e+02	4.00000000e+01
1.09700000e+02	4.00000000e+01
1.09750000e+02	4.00000000e+01
1.09800000e+02	4.00000000e+01
1.09850000e+02	4.00000000e+01
1.09900000e+02	4.00000000e+01
1.09950000e+02	4.00000000e+01
1.10000000e+02	4.00000000e+01
1.10050000e+02	4.00000000e+01
1.10100000e+02	4.00000000e+01
1.10150000e+02	4.00000000e+01
1.10200000e+02	4.00000000e+01
1.10250000e+02	4.00000000e+01
1.10300000e+02	4.00000000e+01
1.10350000e+02	4.00000000e+01
1.10400000e+02	4.00000000e+01
1.10450000e+02	4.00000000e+01
1.10500000e+02	4.00000000e+01
1.10550000e+02	4.00000000e+01
1.10600000e+02	4.00000000e+01
1.10650000e+02	4.00000000e+01
1.10700000e+02	4.00000000e+01
1.10750000e+02	4.00000000e+01
1.10800000e+02	4.00000000e+01
1.10850000e+02	4.00000000e+01
1.10900000e+02	4.00000000e+01
1.10950000e+02	4.00000000e+01
1.11000000e+02	4.00000000e+01
1.11050000e+02	4.00000000e+01
1.11100000e+02	4.00000000e+01
1.11150000e+02	4.00000000e+01
1.11200000e+02	4.00000000e+01
1.11250000e+02	4.00000000e+01
1.11300000e+02	4.00000000e+01
1.11350000e+02	4.00000000e+01
1.11400000e+02	4.00000000e+01
1.11450000e+02	4.00000000e+01
1.11500000e+02	4.00000000e+01
1.11550000e+02	4.00000000e+01
1.11600000e+02	4.00000000e+01
1.11650000e+02	4.00000000e+01
1.11700000e+02	4.00000000e+01
1.11750000e+02	4.00000000e+01
1.11800000e+02	4.00000000e+01
1.11850000e+02	4.00000000e+01
1.11900000e+02	4.00000000e+01
1.11950000e+02	4.00000000e+01
1.12000000e+02	4.00000000e+01
1.12050000e+02	4.00000000e+01
1.12100000e+02	4.00000000e+01
1.12150000e+02	4.00000000e+01
1.12200000e+02	4.00000000e+01
1.12250000e+02	4.00000000e+01
1.12300000e+02	4.00000000e+01
1.12350000e+02	4.00000000e+01
1.12400000e+02	4.00000000e+01
1.12450000e+02	4.00000000e+01
1.12500000e+02	4.00000000e+01
1.12550000e+02	4.00000000e+01
1.12600000e+02	4.00000000e+01
